naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
mix_1	0.127754249747511	0.0139984860065979	0.12161445666394	0.532629570327361	0.0171013378517945	0.0850224089345024	0.0810468404450807	0.0208326500232116
mix_2	0.0741237787353418	0.00947653929745179	0.100149947916976	0.530076928055654	0.0246708063366711	0.117947600169398	0.114817749405924	0.0287366500825834
mix_3	0.245241693068489	0.0127641116216074	0.168510808024095	0.526559539911546	0.00231821218262939	0.0172394768445741	0.0133706966904993	0.0139954616565595
mix_4	0.343501926739677	0.0198008956204157	0.114961183588042	0.449247871574678	0.00559208488033434	0.0231672075470369	0.0251384961305291	0.0185903339192872
mix_5	0.248050703551973	0.0162943656857725	0.108304773048929	0.551348290898703	0.00448639609495685	0.0297803626956407	0.0239950405480378	0.0177400674759875
mix_6	0.249613430156947	0.0147692895143484	0.102807583080155	0.5158998838068	0.00849093229091456	0.0438333841019753	0.0450521669425183	0.0195333301063415
mix_7	0.405645006895407	0.0187700550233627	0.103144147599983	0.409496578850458	0.00429125571140743	0.0241958650343422	0.0191766665901354	0.0152804242949042
mix_8	0.441261550821279	0.0225696014863374	0.0991563656304936	0.310191308895329	0.00949180667201971	0.0543017307701479	0.0460214096871207	0.0170062260372722
mix_9	0.122804899173892	0.00776434545370439	0.152426144664876	0.578953556496468	0.0133192042345143	0.04253893399127	0.0568454263328071	0.0253474896524691
mix_10	0.430830968087547	0.022306961737707	0.077111030251085	0.410499965729206	0.0032050334354246	0.0239354998613141	0.0173250871747099	0.0147854537230068
mix_11	0.176984163419165	0.0217686012017011	0.0853390654281851	0.432040146873708	0.0221258748843853	0.128579858304647	0.117590517608574	0.0155717722796349
mix_12	0.045308191235881	0.00589161007875412	0.138373796750864	0.627665998772458	0.0139380014269947	0.0786436325871663	0.0620405536427994	0.0281382155050832
mix_13	0.533111192334866	0.0237455440287749	0.076182846354164	0.318200823215256	0.00212202455891969	0.0172996365328156	0.0179965203543693	0.0113414126208348
mix_14	0.460958950744901	0.0231259055467909	0.0711751103223519	0.385877368416341	0.00479632345646548	0.0218335711836509	0.0183568487631662	0.0138759215663329
mix_15	0.446662890627011	0.0272917363148244	0.0689017226829868	0.413188991536419	0.00222021713164552	0.0122553702679996	0.0112421866374729	0.0182368848016408
mix_16	0.290734184671692	0.0154986187815906	0.139188293587529	0.490298483253778	0.00371130394395715	0.0288404887225968	0.0161381484820026	0.0155904785568549
mix_17	0.518303688246542	0.0223527243351805	0.060457700340585	0.382493270222417	0.000726849532701566	0.00469312284764689	0.00319682727907627	0.00777581719585061
mix_18	0.153268605705717	0.0160809997196784	0.113442533699564	0.427248279294945	0.0280114533142319	0.109550279742935	0.117419043466076	0.0349788050568531
mix_19	0.351185641309717	0.0214089963281896	0.0876190428684298	0.442292893888072	0.00737749397876903	0.033793146500952	0.0396722481370097	0.0166505369888609
mix_20	0.131925703613376	0.00818810564710867	0.128177456704706	0.699367008114112	0.00100656288285825	0.0069263625075505	0.00687686206335858	0.01753193846693
mix_21	0.333138793496374	0.0171725553328678	0.083681905761338	0.504205105462972	0.00233916737789517	0.0264749786725544	0.0203938731276123	0.0125936207683863
mix_22	0.430930247601529	0.0199028540035712	0.0725394220640356	0.397734347560343	0.00410634684750808	0.0317925883998714	0.0247038765353717	0.01829031698777
mix_23	0.436867110567349	0.025221539599036	0.0917789602705854	0.347682230526787	0.00679817428500286	0.0467688219639442	0.0276044645078197	0.0172786982794757
mix_24	0.071651244741418	0.00895525850109725	0.126503023224276	0.402196059308	0.0369316197849249	0.159138901289974	0.157569884287573	0.0370540088627365
mix_25	0.0940530883414066	0.00746649411891884	0.156185289708987	0.614422777038317	0.00885986022268956	0.0559736909953076	0.0434064749656246	0.0196323246087493
mix_26	0.0922085147123124	0.00486105874820378	0.195048420563506	0.668244237774506	0.00176154021167227	0.0108227806264019	0.00847091396178391	0.0185825334016138
mix_27	0.61190701512378	0.0258295499482984	0.0493377322688335	0.150796064655365	0.0125176517970183	0.0689029574475087	0.0600222018315806	0.0206868269276148
mix_28	0.228868115366907	0.0135764954306446	0.131109653706124	0.596991257115439	0.000774192191242229	0.00793930423081857	0.00590161012770684	0.0148393718311177
mix_29	0.238056943914979	0.0147993091317889	0.123386357084112	0.512065749212713	0.00850055998680743	0.0466731427020057	0.0416902141733494	0.0148277237942446
mix_30	0.283556661073816	0.0170002502977373	0.114724302883876	0.486492879246932	0.00745646155995469	0.0346976188121412	0.0374673658297546	0.0186044602957882
mix_31	0.220610261255503	0.0193239937424796	0.14118632845011	0.480826044670398	0.00820528676840071	0.056440668577524	0.0550855142971954	0.0183219022383885
mix_32	0.260573628057298	0.0142058523522796	0.125544026406039	0.517710741349759	0.00552968288030591	0.0354156534261082	0.0230139631328357	0.0180064523953742
mix_33	0.345018502574439	0.0230441419371737	0.136442359597991	0.361683231508885	0.00747097039559849	0.0588534369162948	0.047360464168048	0.02012689290157
mix_34	0.0744536540041069	0.0120375747353035	0.141435153247576	0.533527111815016	0.0185317751079222	0.102236742525379	0.091578917308725	0.026199071255971
mix_35	0.201756110869334	0.0149953956903104	0.0934839841424251	0.579565350881623	0.0102763798185478	0.0350755999120132	0.0469102756452416	0.0179369030405046
mix_36	0.459743702769454	0.0221374147378469	0.141120516297751	0.302029743804255	0.00325704239284873	0.0374736205732118	0.0208540432561652	0.0133839161684672
mix_37	0.408932183031378	0.0244413754481013	0.135063290975911	0.370165951117659	0.00517102763826009	0.0309757237010803	0.0173400650741744	0.00791038301343594
mix_38	0.161231835214565	0.00750778625233992	0.197247319184048	0.582252121650105	0.00132540816792223	0.0177891282545556	0.0138920427372655	0.0187543585391984
mix_39	0.409977752489645	0.0206192194177778	0.0726736972450439	0.45324292641117	0.00113921929438002	0.0153503374767163	0.0139904380195756	0.0130064096456912
mix_40	0.363959972499437	0.0229517998544358	0.159047414139001	0.319254964121448	0.00918208909992584	0.0570342970144462	0.0481735697540608	0.0203958935172464
mix_41	0.149290846624557	0.0125581298437199	0.101272712845161	0.560355504436639	0.0130776358870934	0.0709838669697911	0.0686539206747809	0.0238073827182579
mix_42	0.384700956818995	0.0206605769271635	0.106968766495706	0.461259522945093	0.000700322477962406	0.00769607403751776	0.00495676032781757	0.0130570199697443
mix_43	0.0672608745705734	0.00378787642681686	0.154487247964719	0.685003011679107	0.00453812684313377	0.0400728093591587	0.0224482960981326	0.0224017570583581
mix_44	0.132671062014641	0.0105042677041138	0.201311293017426	0.557271419703712	0.00418447555714253	0.0480396374134752	0.0269016841944415	0.0191161603950481
mix_45	0.034173316254335	0.00667025519685607	0.189453793748996	0.65449588363009	0.00796666967745935	0.053458548835338	0.0332353058972171	0.0205462267597092
mix_46	0.209529266292107	0.00627230621765636	0.0935909088911736	0.647291652252234	0.00166243350854791	0.0124846857770115	0.0108436083926182	0.0183251386686517
mix_47	0.332682678209568	0.0190652264325593	0.116687831287007	0.423099688518081	0.00845940582949561	0.0431342109022137	0.0381093251288392	0.0187616336922354
mix_48	0.630685524151303	0.0339749974008996	0.0268149738960489	0.107107473886253	0.0196829746262406	0.0858842624333302	0.0831042156095784	0.0127455779963463
mix_49	0.41011154346333	0.0224105928458512	0.0727909514672695	0.362089994956957	0.0106649704356919	0.0533563195518803	0.0507459968397468	0.0178296304392739
mix_50	0.323356856498567	0.0163639516817938	0.129860217087488	0.488645025431641	0.00224086273167819	0.0136697574805918	0.0115523529702775	0.0143109761179628
mix_51	0.522786727113232	0.0341862628155628	0.0787966309369692	0.195846208288381	0.0127910228064524	0.0671431362048497	0.0673368747381169	0.0211131370964359
mix_52	0.478579047327062	0.0258513188469345	0.109346266851079	0.35412497089649	0.00138695144055827	0.00833365400881395	0.00799696851730675	0.0143808221117547
mix_53	0.458802164177094	0.0211528834993858	0.0865020898906568	0.298130214174688	0.00892161180291059	0.0501908821825267	0.0581733755857467	0.0181267786869916
mix_54	0.369319319520429	0.0149264763198589	0.0748131384198965	0.508041288226632	0.00121316180318212	0.014247898837372	0.00574433930725366	0.0116943775653766
mix_55	0.421676024308705	0.0207328799176574	0.0853211765666518	0.342159643789348	0.00997650428896108	0.0505163718573026	0.0482754495443076	0.0213419497270664
mix_56	0.199350377452905	0.0151277088471782	0.156363492890778	0.560176700059832	0.004664134756202	0.0249752326511671	0.0246633942080678	0.0146789591338696
mix_57	0.0502944077040537	0.00898698818647644	0.20065139786373	0.565980222880253	0.0139929517309156	0.0694369800189855	0.0628463158361853	0.0278107357794012
mix_58	0.277760412684425	0.015695454332353	0.132873310658455	0.507358965361741	0.00603355578061448	0.0193905325858229	0.0275447019798976	0.0133430666166901
mix_59	0.0688751976348959	0.00884344761412241	0.105553329165314	0.652181691255924	0.0121686081747248	0.0681988563614586	0.0618479709873256	0.0223308988062343
mix_60	0.41089741491957	0.0183024320356602	0.0788318635599298	0.424439477314034	0.00510737765808091	0.0262384313037901	0.0234358834057408	0.0127471198031943
mix_61	0.322232710147447	0.0152024907887884	0.161931125697411	0.471742919609845	0.0012119487503531	0.00864663574981832	0.00611716328575385	0.0129150059705835
mix_62	0.316351536523163	0.0177938330323339	0.169969503762655	0.451153850132373	0.00207587074506059	0.0156634086594513	0.0110566158205774	0.0159353813243859
mix_63	0.1034164775626	0.00789276442966891	0.149858438852884	0.574396481027246	0.0137174704216822	0.0702464010603144	0.0607436569894681	0.0197283096561361
mix_64	0.374821135787563	0.0239435679803896	0.11927974931625	0.360113147652348	0.00965281777599668	0.0479863905809763	0.046020827535253	0.0181823633712239
mix_65	0.277759992979102	0.0165970936552764	0.129154177206261	0.499794298023086	0.0060255278870709	0.0289175068851482	0.0184276417756943	0.0233237615883616
mix_66	0.508572550543987	0.0271357424241031	0.0591050139583384	0.254390045044808	0.012202439911791	0.0612118957136438	0.0577847759634877	0.0195975364398414
mix_67	0.412684609939747	0.0216438732671232	0.0959114426948954	0.435408743470639	0.00126264557803046	0.0116918403849857	0.00747176340368126	0.0139250812608978
mix_68	0.138564660016961	0.00828840946095672	0.10928278095644	0.687406671256759	0.00297763440751538	0.0274625725769078	0.00960079488097779	0.0164164764434812
mix_69	0.356737598643228	0.0185992096674126	0.111338614929702	0.37878653116223	0.0101244949059702	0.0566270320471929	0.0489113389777945	0.0188751796664688
mix_70	0.703815163336952	0.0354920470545178	0.0403180680188726	0.126293066109484	0.00716523125731171	0.0443984049030866	0.0275018225033468	0.0150161968164291
mix_71	0.55364923186596	0.0332741559206567	0.0467695630615646	0.213787717121552	0.0132243961136284	0.0614679953934988	0.0559640514448257	0.0218628890783142
mix_72	0.578813304181727	0.0319252942247624	0.0900532703806683	0.252715810472885	0.00178297688297305	0.02145332825687	0.0104393705947108	0.0128166450054031
mix_73	0.514983496785528	0.0279903507575731	0.0732888003272399	0.311380675841443	0.00280496821943545	0.0349566609696558	0.0232707998594488	0.0113242472396756
mix_74	0.435435078454026	0.0218858472105787	0.141647414071772	0.313674130142041	0.00695286676953925	0.0297241484766049	0.0368295990354406	0.0138509158399981
mix_75	0.510003466833722	0.0269781116018512	0.090583566950769	0.191869419733161	0.0151700021874693	0.0745226372474775	0.0705147143492251	0.0203580810963251
mix_76	0.121604042735688	0.0049785291449048	0.132343746478205	0.672666230632831	0.00197467402436887	0.0259206873544146	0.0227447551820563	0.0177673344475315
mix_77	0.131694160461833	0.0137912138922875	0.15705456129577	0.666009513912484	0.00139450007839047	0.0099153814293131	0.00650563982807753	0.0136350291018436
mix_78	0.344894834702293	0.0183498194965162	0.0809178580104094	0.420363607610154	0.00996976592688015	0.0583272639959481	0.0462643582718218	0.0209124919859773
mix_79	0.123231214521271	0.0122520232330641	0.132952708918868	0.543236086453377	0.0138486169159506	0.0801625468958789	0.0651811487946375	0.029135654266953
mix_80	0.357789229674406	0.0195415469446232	0.089923813560905	0.474096931951245	0.00479027720574051	0.0243659442860776	0.0163539408425374	0.013138315534466
mix_81	0.207884117996055	0.0129860591214628	0.14581093009537	0.563768630385235	0.00473015164513175	0.0311357273915561	0.0180308207103354	0.0156535626548546
mix_82	0.340872911347439	0.0244838175407916	0.0924919242507218	0.432435075361607	0.00726320378148642	0.0503699831415598	0.0316862687019551	0.0203968158744399
mix_83	0.405466599190532	0.0199304928999952	0.078467059929256	0.31398321348823	0.0138762617557392	0.079466719018005	0.0668376884306851	0.0219719652875569
mix_84	0.279996030502757	0.0176561978939881	0.121420007999399	0.504380287111253	0.00556459492279875	0.0319702652082188	0.0233971044150324	0.015615511946553
mix_85	0.195399121743921	0.00865496619777353	0.135959455556578	0.582149942033648	0.00437057249063254	0.0315188468062837	0.0252973510700586	0.016649744101104
mix_86	0.122495600373911	0.01119424661605	0.16636939782316	0.647890910954337	0.00267194666365889	0.016785067289982	0.0159688221501423	0.0166240081287589
mix_87	0.175828723883397	0.015350607775959	0.152844512848946	0.548209386335465	0.00764669891479817	0.0458052459988188	0.0345905393178646	0.019724284924751
mix_88	0.28512936965175	0.0128847287337129	0.119393414628619	0.523534591542395	0.00352001295374703	0.0199988254551056	0.0187425965602346	0.0167964604744361
mix_89	0.193617463443722	0.012395893756213	0.131504033145889	0.612500072211367	0.00154195376539535	0.0206465361467261	0.0134415220716431	0.0143525254590443
mix_90	0.146765640363239	0.0108040274678737	0.1222569405947	0.607702157971702	0.0108223598562129	0.0346753079980571	0.0445452649188521	0.0224283008293633
mix_91	0.392233523067729	0.0238239738706885	0.0922908184378854	0.318170110290297	0.0120259770729656	0.0728005523286002	0.067757447710108	0.0208975972217259
mix_92	0.269242751659314	0.0176057159368353	0.139119612857422	0.460007860347852	0.0077918073623392	0.046500746209133	0.0420009016889843	0.0177306039381198
mix_93	0.0881287358787366	0.0166303163652458	0.0864097242963413	0.362485055458698	0.0410008872878806	0.174373060135624	0.184638207945378	0.0463340126320965
mix_94	0.0627207328355766	0.00574836329663365	0.111927137957664	0.569837997973993	0.0227535854543444	0.101801415259173	0.0930687428730802	0.0321420243495349
mix_95	0.532570659143302	0.0287373413413341	0.0556730030495534	0.224731934534327	0.0106024614581876	0.0590995566524746	0.0641966810500524	0.0243883627707682
mix_96	0.470213724448859	0.0269597065571394	0.0725969543050521	0.274309393786451	0.0124993146957593	0.0680647861683311	0.0491170853816028	0.026239034656805
mix_97	0.245693314275417	0.0176135971609042	0.113885323942045	0.490662875194129	0.00982863012507786	0.0538126201928295	0.0474210902271424	0.0210825488824545
mix_98	0.352682761787297	0.0216140962980052	0.122144554086207	0.381064081512302	0.00839338795932958	0.0465996846336634	0.0461351979125655	0.021366235810631
mix_99	0.140396564090581	0.0101150198204952	0.187216056465438	0.633126911005229	0.000940772787039609	0.00875625972088283	0.00623259883264139	0.0132158172776929
mix_100	0.268506190201304	0.016606065189708	0.141791569756169	0.468843664693005	0.00714922224673862	0.0440079528093011	0.0341524950283992	0.0189428400753745
